2025-05-09 16:31:00,014 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:32:00,008 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:33:00,004 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:34:00,005 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:35:00,004 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:36:00,007 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:37:00,010 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:38:00,003 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:39:00,004 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:40:00,009 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:41:00,004 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:41:32,284 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-19] 조회된 상품 리스트: 9
2025-05-09 16:41:32,286 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-19] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:41:32,323 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-2] 조회된 상품 리스트: 9
2025-05-09 16:41:32,324 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-2] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
2025-05-09 16:42:00,003 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:43:00,008 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:44:00,010 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:45:00,002 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:46:00,007 INFO c.o.o.h.ProductStatusScheduler [scheduling-1] 상품들의 상태를 체크합니다.
2025-05-09 16:46:55,661 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-19] 조회된 상품 리스트: 9
2025-05-09 16:46:55,666 INFO c.o.o.s.i.GroupPurchaseServiceImplements [http-nio-4000-exec-19] 전체 카테고리의 이름이 인 공동구매 상품 리스트를 불러옵니다.
